Processing ALRS
window_size: 6, sma_window_size: 17, silhouette_score: 0.33043417580948986, best_count_of_clusters: 21
window_size: 6, sma_window_size: 18, silhouette_score: 0.3298961584336391, best_count_of_clusters: 29
window_size: 6, sma_window_size: 19, silhouette_score: 0.325845101561812, best_count_of_clusters: 39
window_size: 6, sma_window_size: 20, silhouette_score: 0.35038340431500337, best_count_of_clusters: 36
window_size: 6, sma_window_size: 21, silhouette_score: 0.293563129241528, best_count_of_clusters: 27
window_size: 6, sma_window_size: 22, silhouette_score: 0.3275392811716877, best_count_of_clusters: 32
window_size: 6, sma_window_size: 23, silhouette_score: 0.32601732953610085, best_count_of_clusters: 33
window_size: 6, sma_window_size: 24, silhouette_score: 0.3152426287418431, best_count_of_clusters: 26
window_size: 6, sma_window_size: 25, silhouette_score: 0.30950241313457355, best_count_of_clusters: 32
window_size: 6, sma_window_size: 26, silhouette_score: 0.3146745731777101, best_count_of_clusters: 24
window_size: 6, sma_window_size: 27, silhouette_score: 0.290150433823871, best_count_of_clusters: 30
window_size: 6, sma_window_size: 28, silhouette_score: 0.2990600877065978, best_count_of_clusters: 40
window_size: 6, sma_window_size: 29, silhouette_score: 0.2960885891356191, best_count_of_clusters: 38
window_size: 6, sma_window_size: 30, silhouette_score: 0.32856918487375475, best_count_of_clusters: 35
window_size: 6, sma_window_size: 31, silhouette_score: 0.28930152464714814, best_count_of_clusters: 34
window_size: 6, sma_window_size: 32, silhouette_score: 0.3158074892856955, best_count_of_clusters: 38
window_size: 6, sma_window_size: 33, silhouette_score: 0.29124666911770036, best_count_of_clusters: 31
window_size: 6, sma_window_size: 34, silhouette_score: 0.30685539627714503, best_count_of_clusters: 32
window_size: 6, sma_window_size: 35, silhouette_score: 0.3167165706760726, best_count_of_clusters: 36
window_size: 6, sma_window_size: 36, silhouette_score: 0.3322734044523603, best_count_of_clusters: 40
window_size: 6, sma_window_size: 37, silhouette_score: 0.3196574377184976, best_count_of_clusters: 37
window_size: 6, sma_window_size: 38, silhouette_score: 0.32124262609710535, best_count_of_clusters: 34
window_size: 6, sma_window_size: 39, silhouette_score: 0.27460925167057976, best_count_of_clusters: 21
window_size: 6, sma_window_size: 40, silhouette_score: 0.28373813169236745, best_count_of_clusters: 36
window_size: 6, sma_window_size: 41, silhouette_score: 0.32368367284372224, best_count_of_clusters: 40
window_size: 6, sma_window_size: 42, silhouette_score: 0.2970041169853298, best_count_of_clusters: 39
window_size: 6, sma_window_size: 43, silhouette_score: 0.30445600076891954, best_count_of_clusters: 31
window_size: 6, sma_window_size: 44, silhouette_score: 0.27453128539677113, best_count_of_clusters: 39
window_size: 6, sma_window_size: 45, silhouette_score: 0.3125259664274079, best_count_of_clusters: 40
window_size: 6, sma_window_size: 46, silhouette_score: 0.2847239648419529, best_count_of_clusters: 39
window_size: 6, sma_window_size: 47, silhouette_score: 0.28161019979876406, best_count_of_clusters: 40
window_size: 6, sma_window_size: 48, silhouette_score: 0.2722987508650845, best_count_of_clusters: 39
window_size: 6, sma_window_size: 49, silhouette_score: 0.29936877398513767, best_count_of_clusters: 39
window_size: 7, sma_window_size: 10, silhouette_score: 0.306707146736518, best_count_of_clusters: 38
window_size: 7, sma_window_size: 11, silhouette_score: 0.3129776359437255, best_count_of_clusters: 37
window_size: 7, sma_window_size: 12, silhouette_score: 0.2713321522609153, best_count_of_clusters: 32
window_size: 7, sma_window_size: 13, silhouette_score: 0.30076796403532885, best_count_of_clusters: 35
window_size: 7, sma_window_size: 14, silhouette_score: 0.26711918575639476, best_count_of_clusters: 32
window_size: 7, sma_window_size: 15, silhouette_score: 0.2581090859548849, best_count_of_clusters: 28
window_size: 7, sma_window_size: 16, silhouette_score: 0.28586780085189023, best_count_of_clusters: 40
